categoria,rank,title,app_id,developer,developer_email,developer_website,genre,score,ratings,reviews,installs,min_installs,real_installs,free,price,currency,contains_ads,offers_iap,iap_price,content_rating,released,updated,version,android_version,summary,url,indie_score,growth_score,opportunity_score,perfil_detectado,estimated_mau,revenue_monthly_usd_low,revenue_monthly_usd_base,revenue_monthly_usd_high,profit_monthly_usd_base,revenue_monthly_brl_base,profit_monthly_brl_base,financial_confidence,review_count_collected,review_score_avg_recent,review_positive_pct,review_negative_pct,external_sources_used
Produtividade,6,Super Planner: Rotina TDAH IA,super.planner.todolist.task.reminder,Polestar App Cloner Dev.,polestar.applab@gmail.com,https://thepixieai.com/,Produtividade,4.842324,5445,305,100.000+,100000,305733,1,0,BRL,1,1,"R$ 5,49 – R$ 169,99 por item",Classificação Livre,13 de jan. de 2025,1782576802,1.5.30.0628,,"Gerencie planos, acompanhe seu humor e transforme metas em ação.",https://play.google.com/store/apps/details?id=super.planner.todolist.task.reminder&hl=pt&gl=br,100,74,97,pequeno/indie,32226,2105.3,7518.94,24436.55,4661.74,40602.26,25173.4,alta,25,4.2,76.0,12.0,"SerpAPI, ScrapingBee"
Produtividade,5,"Lista de tarefas, Lembretes",com.to_do_list_studio.uptodo,Productivity Apps Studio,taskup-support@todo-list-studio.com,https://www.todo-list-studio.com/taskup,Produtividade,4.8,1856,85,100.000+,100000,120287,1,0,BRL,1,1,"R$ 19,99 – R$ 119,99 por item",Classificação Livre,27 de jul. de 2024,1783023056,1.13.3,,"Organizador de rotina & Lista de tarefas,Lembretes & Planejamento semanal,Agenda",https://play.google.com/store/apps/details?id=com.to_do_list_studio.uptodo&hl=pt&gl=br,100,72,97,pequeno/indie,12035,630.01,2250.03,7312.61,1395.02,12150.18,7533.11,média,25,4.6,96.0,4.0,"SerpAPI, ScrapingBee"
Produtividade,9,Calendar - Easy Planner,com.agenda.events.planner.calendar,Glad Appvestor,support@callmaster.dev,https://www.callmaster.dev,Produtividade,4.730769,4043,86,1.000.000+,1000000,1076160,1,0,BRL,1,1,"R$ 18,99 – R$ 224,99 por item",Classificação Livre,29 de nov. de 2024,1777381646,3.3,,"Aplicativo de calendário simples para planejar, agendar e lembrar.",https://play.google.com/store/apps/details?id=com.agenda.events.planner.calendar&hl=pt&gl=br,92,68,94,pequeno/indie,100998,8298.63,29637.98,96323.43,18375.55,160045.09,99227.96,média,25,4.72,92.0,4.0,"SerpAPI, ScrapingBee"
Produtividade,21,Notas do calendário,com.asyncbyte.calendar.notes,AsyncByte Software,AsyncByte@gmail.com,http://www.asyncbyte-software.com/,Produtividade,4.53,2755,134,1.000.000+,1000000,1118142,1,0,BRL,1,0,,Classificação Livre,6 de jan. de 2017,1779948839,1.0.34,,Aplicação de anotações de calendário simples e fácil de usar.,https://play.google.com/store/apps/details?id=com.asyncbyte.calendar.notes&hl=pt&gl=br,100,52,92,pequeno/indie,105142,120.6,430.71,1399.8,206.74,2325.82,1116.39,média,25,4.6,84.0,0.0,"SerpAPI, ScrapingBee"
Produtividade,4,Calendário – Agenda Planner,calendar.agenda.planner.pro,Glad Appvestor,support@callmaster.dev,https://www.callmaster.dev,Produtividade,4.84,3247,367,1.000.000+,1000000,1352517,1,0,BRL,1,1,"R$ 19,99 por item",Classificação Livre,27 de ago. de 2025,1777476243,2.6,,"Agenda e calendário com notas, checklist e planner diário",https://play.google.com/store/apps/details?id=calendar.agenda.planner.pro&hl=pt&gl=br,92,56,91,pequeno/indie,128411,1840.92,6574.7,21367.77,4076.31,35503.37,22012.09,média,25,4.92,100.0,0.0,"SerpAPI, ScrapingBee"
Produtividade,17,"24me: Agenda, Tarefas",me.twentyfour.www,24me,info@twentyfour.me,http://www.twentyfour.me,Produtividade,4.47,7145,158,500.000+,500000,635698,1,0,BRL,0,1,"R$ 33,50 – R$ 364,99 por item",Classificação Livre,10 de dez. de 2014,1781303907,Varies with device,,"Assistente pessoal inteligente - Sua Agenda, Tarefas e Anotações em um só app",https://play.google.com/store/apps/details?id=me.twentyfour.www&hl=pt&gl=br,84,55,88,pequeno/indie,63340,9231.71,32970.38,107153.74,20441.64,178040.06,110384.84,alta,25,4.16,76.0,16.0,"SerpAPI, ScrapingBee"
Produtividade,19,Calendário Semanal - Tarefas,net.brilliantseasons.weeklycalendar_notes,BrilliantSeasons,weekly-calendar-info@brilliantseasons.net,,Produtividade,4.5833335,98,9,10.000+,10000,10735,1,0,BRL,0,1,"R$ 19,90 por item",Classificação Livre,28 de ago. de 2023,1777363373,1.30,,"Planejador de tarefas, organizador de notas, gerenciador de tarefas",https://play.google.com/store/apps/details?id=net.brilliantseasons.weeklycalendar_notes&hl=pt&gl=br,100,44,80,pequeno/indie,771,10.21,36.45,118.46,22.6,196.82,122.03,média,9,4.44,88.9,11.1,"SerpAPI, ScrapingBee"
Produtividade,13,Calendar Notes PRO,com.asyncbyte.calendar.notes_pro,AsyncByte Software,AsyncByte@gmail.com,http://www.asyncbyte-software.com/,Produtividade,4.5,180,6,1.000+,1000,3818,0,14.99,BRL,0,0,,Classificação Livre,6 de set. de 2018,1779947572,1.0.34,,Versão Pro do aplicativo Notas do Calendário. Adicione sua ideia como uma nota diária: simples e fácil,https://play.google.com/store/apps/details?id=com.asyncbyte.calendar.notes_pro&hl=pt&gl=br,100,47,80,pequeno/indie,255,514.13,1836.19,5967.61,1138.44,9915.41,6147.56,baixa,7,4.71,100.0,0.0,"SerpAPI, ScrapingBee"
Produtividade,20,Task Agenda & Lista de Tarefas,com.claudivan.taskagenda,Bytes Bea,taskagenda.app@gmail.com,https://apps-cc-mobile.web.app,Produtividade,4.7790236,45244,6653,1.000.000+,1000000,2250824,1,0,BRL,1,1,"R$ 5,99 – R$ 179,99 por item",Classificação Livre,27 de fev. de 2019,1782179286,2.5.5,,"Agenda fácil: calendário, checklist, planner com notas, listas, alarmes offline.",https://play.google.com/store/apps/details?id=com.claudivan.taskagenda&hl=pt&gl=br,79,65,72,pequeno/indie,263010,18192.24,64972.29,211159.96,40282.82,350850.39,217527.24,alta,25,4.48,84.0,4.0,"SerpAPI, ScrapingBee"
Produtividade,18,Tarefas Agenda de anotações,com.calendar.cute,Starnest JSC,ngocttbstarnest@gmail.com,https://starnestsolution.com/calendar,Produtividade,4.7313085,60420,531,1.000.000+,1000000,4261754,1,0,BRL,1,1,"R$ 2,99 – R$ 129,99 por item",Classificação Livre,8 de abr. de 2022,1779252636,363,,"organizador de tarefas , notas, schedule planner semanal, wunderlist, Calendário",https://play.google.com/store/apps/details?id=com.calendar.cute&hl=pt&gl=br,79,62,71,pequeno/indie,427988,21307.17,76097.04,247315.37,47180.16,410923.99,254772.88,alta,25,3.96,76.0,24.0,"SerpAPI, ScrapingBee"
Produtividade,25,TimeTune - Agenda & Rotina,com.gmail.jmartindev.timetune,TimeTune Studio,timetuneapp@gmail.com,https://timetune.app,Produtividade,4.6275306,94260,5169,5.000.000+,5000000,7472417,1,0,BRL,0,1,"R$ 9,99 – R$ 149,99 por item",Classificação Livre,30 de set. de 2014,1782464126,5.5,,A agenda ideal para todas as suas necessidades de organização de tempo,https://play.google.com/store/apps/details?id=com.gmail.jmartindev.timetune&hl=pt&gl=br,59,65,67,crescendo,924559,54098.48,193208.85,627928.75,119789.49,1043327.77,646863.22,alta,25,4.52,92.0,8.0,"SerpAPI, ScrapingBee"
Produtividade,24,Planner Semanal - Diário,com.weeklyplannerapp.weekplan,Digital Legal Tech S.R.L.,appweeklyplanner@gmail.com,http://weekplan.pro,Produtividade,4.7453704,45251,948,5.000.000+,5000000,6615595,1,0,BRL,0,1,"R$ 6,99 – R$ 61,99 por item",Classificação Livre,19 de jan. de 2018,1781131509,8.7,,"Organizador, Agenda & Lista de tarefas, Bloco de Notas",https://play.google.com/store/apps/details?id=com.weeklyplannerapp.weekplan&hl=pt&gl=br,59,63,66,normal,813926,20534.91,73338.96,238351.63,45470.16,396030.39,245538.84,alta,25,4.6,88.0,8.0,"SerpAPI, ScrapingBee"
Produtividade,10,Planner Pro - Daily Calendar,com.appxy.planner,TinyWork Apps,planner.a@appxy.com,https://apps.beesoft.io/PlannerProAndroid/HomePage,Produtividade,4.13,15013,296,1.000.000+,1000000,3611975,1,0,BRL,1,1,"R$ 14,99 – R$ 519,99 por item",Classificação Livre,18 de jun. de 2014,1776747498,8.1.7,,"Planner Pro - cronograma diário, gestor de tarefas e organizador pessoal",https://play.google.com/store/apps/details?id=com.appxy.planner&hl=pt&gl=br,69,42,55,normal,327163,58500.71,208931.09,679026.06,129537.28,1128227.91,699501.3,alta,25,4.2,80.0,8.0,"SerpAPI, ScrapingBee"
