categoria,rank,title,app_id,developer,developer_email,developer_website,genre,score,ratings,reviews,installs,min_installs,real_installs,free,price,currency,contains_ads,offers_iap,iap_price,content_rating,released,updated,version,android_version,summary,url,indie_score,growth_score,opportunity_score,perfil_detectado,estimated_mau,revenue_monthly_usd_low,revenue_monthly_usd_base,revenue_monthly_usd_high,profit_monthly_usd_base,revenue_monthly_brl_base,profit_monthly_brl_base,financial_confidence,review_count_collected,review_score_avg_recent,review_positive_pct,review_negative_pct,external_sources_used
"Busca: ""carteira""",16,Carteira: cartões fidelidade,com.digitalwallet.mobilecards,Redivider,admin@redivider.tech,https://redivider.tech/,Viagem e Turismo,4.818182,1773,2,100.000+,100000,100253,1,0,BRL,0,1,"R$ 63,99 – R$ 96,99 por item",Classificação Livre,24 de mar. de 2025,1780330429,2.0.44,,"Guarde cartões de fidelidade, recompensas e membros em uma carteira.",https://play.google.com/store/apps/details?id=com.digitalwallet.mobilecards&hl=pt&gl=br,100,68,96,pequeno/indie,8272,256.34,915.5,2975.38,567.61,4943.71,3065.1,média,3,5.0,100.0,0.0,"SerpAPI, Brave Search, Firecrawl, DevSite:Firecrawl"
"Busca: ""carteira""",7,Carteira & Cartões Fidelidade,com.cards.wallet.cardsapp,SUNMARE DIGITAL TEKNOLOJI YAZILIM SANAYI TICARET,info@sunmaredijital.com,https://sunmaredijital.net/,Produtividade,4.4741783,18624,76,1.000.000+,1000000,1155837,1,0,BRL,0,1,"R$ 48,99 – R$ 559,99 por item",Classificação Livre,1 de jul. de 2025,1779207206,1.1.1,,Carteira & cartões segurança: códigos QR & barras e digitalizar cartão fácil.,https://play.google.com/store/apps/details?id=com.cards.wallet.cardsapp&hl=pt&gl=br,84,65,91,pequeno/indie,98973,20040.66,71573.78,232614.78,44375.74,386498.4,239629.01,alta,82,3.23,53.7,41.5,"SerpAPI, Brave Search, Firecrawl, DevSite:Firecrawl"
"Busca: ""carteira""",12,Carteira de Cartões Segura,com.nfc.creditcard.wallet.cardkeeperx,SUNMARE DIGITAL TEKNOLOJI YAZILIM SANAYI TICARET,info@sunmaredijital.com,https://sunmaredijital.net/wallet,Estilo de vida,4.6538463,10448,42,1.000.000+,1000000,1236261,1,0,BRL,0,1,"R$ 50,99 – R$ 389,99 por item",Classificação Livre,31 de ago. de 2024,1779349749,1.39,,Digitalize cartões e organize tudo em uma carteira de cartões simples e segura.,https://play.google.com/store/apps/details?id=com.nfc.creditcard.wallet.cardkeeperx&hl=pt&gl=br,84,59,89,pequeno/indie,116842,9918.64,35423.73,115127.12,21962.71,191288.14,118598.65,alta,67,3.94,73.1,22.4,"SerpAPI, Brave Search, Firecrawl, DevSite:Firecrawl"
"Busca: ""carteira""",11,Carteira de Cartões de Crédito,marcello.dev.cardkeeper,marcello.dev,marcellocamara.dev@gmail.com,https://marcello.dev/cardkeeper,Finanças,4.542105,2893,193,100.000+,100000,399456,1,0,BRL,1,1,"R$ 19,99 por item",Classificação Livre,8 de jan. de 2021,1758220215,3.32.0,,"Acesse todos os seus cartões de crédito, de maneira segura e prática!",https://play.google.com/store/apps/details?id=marcello.dev.cardkeeper&hl=pt&gl=br,100,29,86,pequeno/indie,35597,444.8,1588.56,5162.83,984.91,8578.24,5318.51,média,150,3.57,59.3,31.3,"SerpAPI, Brave Search, Firecrawl, DevSite:ScrapingAnt"
"Busca: ""carteira""",22,"Cake Wallet: Crypto, Made Easy",com.cakewallet.cake_wallet,Cake Labs,info@cakewallet.com,https://cakewallet.com,Finanças,4.72,8756,49,100.000+,100000,443051,1,0,BRL,0,0,,Classificação Livre,1 de jan. de 2020,1780933800,6.2.1,,"Armazene, envie, receba e troque suas criptomoedas com facilidade e segurança.",https://play.google.com/store/apps/details?id=com.cakewallet.cake_wallet&hl=pt&gl=br,100,60,76,pequeno/indie,39702,0.0,0.0,0.0,0.0,0.0,0.0,média,54,3.76,66.7,27.8,"SerpAPI, Brave Search, Firecrawl, DevSite:Firecrawl"
"Busca: ""carteira""",3,Carteira de cartões,com.texode.securecard,Texode Technologies LLC,softdev@texode.com,https://texode.com,Finanças,4.29,5531,57,500.000+,500000,870729,1,0,BRL,0,1,"R$ 25,99 – R$ 129,99 por item",Classificação Livre,5 de jul. de 2019,1776945640,1.5.4,,Carteira móvel para armazenamento de cartões bancários. Manter em segurança!,https://play.google.com/store/apps/details?id=com.texode.securecard&hl=pt&gl=br,84,39,76,pequeno/indie,73488,4613.75,16477.69,53552.48,10216.16,88979.5,55167.29,alta,73,3.74,64.4,30.1,"SerpAPI, Brave Search, Firecrawl, DevSite:Firecrawl"
"Busca: ""carteira""",4,Carteira Digital do Migrante,br.com.valid.rnm,Serviços e Informações do Brasil,drm.cgpi.direx@pf.gov.br,https://www.gov.br/pf/pt-br,Ferramentas,4.9436054,9801,1058,100.000+,100000,202307,1,0,BRL,0,0,,Classificação Livre,13 de jan. de 2023,1779456369,4.26.1,,A Carteira Digital do Migrante no celular.,https://play.google.com/store/apps/details?id=br.com.valid.rnm&hl=pt&gl=br,100,59,75,pequeno/indie,17371,0.0,0.0,0.0,0.0,0.0,0.0,média,150,4.67,91.3,8.0,"SerpAPI, Brave Search, Firecrawl, DevSite:Firecrawl"
"Busca: ""carteira""",14,Carteira Digital de Enfermagem,br.com.valid.cofen,Conselho Federal de Enfermagem - Cofen,aplicativo.cofen@gmail.com,,Ferramentas,4.900778,52618,2751,500.000+,500000,738415,1,0,BRL,0,0,,Classificação Livre,13 de mai. de 2022,1779136454,4.26.1,,Identificação digital do Conselho Federal e Conselhos Regionais de Enfermagem,https://play.google.com/store/apps/details?id=br.com.valid.cofen&hl=pt&gl=br,90,60,73,pequeno/indie,67972,0.0,0.0,0.0,0.0,0.0,0.0,média,150,4.37,83.3,14.7,"SerpAPI, Brave Search, Firecrawl"
"Busca: ""carteira""",9,Zeal: Carteira digital,app.zeal.wallet,Zeal Wallet,support@zeal.app,https://zeal.app,Finanças,4.5365853,617,4,100.000+,100000,110946,1,0,BRL,0,0,,Classificação Livre,14 de mai. de 2024,1780559595,0.33.1,,5% ao ano e 0% no câmbio. Gaste em 150+ países com cartão Visa débito,https://play.google.com/store/apps/details?id=app.zeal.wallet&hl=pt&gl=br,100,49,73,pequeno/indie,9208,0.0,0.0,0.0,0.0,0.0,0.0,média,10,2.6,40.0,60.0,"SerpAPI, Brave Search, Firecrawl, DevSite:Firecrawl"
"Busca: ""carteira""",13,Carteira Digital & Cartões,digital.wallet.loyalty.cards,Posture Correction Professionals - AppsGO,admin@appsgo.io,https://bestapps.pro/app/4,Finanças,,,,10.000+,10000,46120,1,0,BRL,1,1,"R$ 50,99 – R$ 274,99 por item",Classificação Livre,23 de jun. de 2025,1781815893,1.13,,Carteira Digital & Cartões - Wallet Móvel com Cartões,https://play.google.com/store/apps/details?id=digital.wallet.loyalty.cards&hl=pt&gl=br,100,41,71,pequeno/indie,3964,577.14,2061.22,6698.98,1277.96,11130.61,6900.98,média,1,5.0,100.0,0.0,"SerpAPI, Brave Search, Firecrawl, DevSite:Firecrawl"
