categoria,rank,title,app_id,developer,developer_email,developer_website,genre,score,ratings,reviews,installs,min_installs,real_installs,free,price,currency,contains_ads,offers_iap,iap_price,content_rating,released,updated,version,android_version,summary,url,indie_score,growth_score,opportunity_score,perfil_detectado,estimated_mau,revenue_monthly_usd_low,revenue_monthly_usd_base,revenue_monthly_usd_high,profit_monthly_usd_base,revenue_monthly_brl_base,profit_monthly_brl_base,financial_confidence,review_count_collected,review_score_avg_recent,review_positive_pct,review_negative_pct,external_sources_used
"Busca: ""crypto wallet""",10,Rabby Wallet - Crypto & EVM,com.debank.rabbymobile,OPCODE LABS,hi@debank.com,https://rabby.io,Finanças,4.8712873,6955,212,100.000+,100000,481294,1,0,BRL,0,1,"R$ 1,69 – R$ 569,99 por item",Classificação Livre,25 de jan. de 2024,1783651922,0.6.79,,"Explore Web3: criptografia, NFTs, DeFi",https://play.google.com/store/apps/details?id=com.debank.rabbymobile&hl=pt&gl=br,100,62,94,pequeno/indie,,,,,,,,,,,,,
"Busca: ""crypto wallet""",23,Cwallet - Secure Crypto Wallet,com.blockabc.cctip,Cwallet,official@cwallet.com,https://cwallet.com,Finanças,4.63,21015,189,1.000.000+,1000000,1284798,1,0,BRL,0,0,,Classificação Livre,21 de jul. de 2020,1781775368,5.4.2,,"Cwallet: carteira criptografada Web3 para gerenciar, trocar, salvar e transferir ativos com segurança.",https://play.google.com/store/apps/details?id=com.blockabc.cctip&hl=pt&gl=br,84,62,72,pequeno/indie,,,,,,,,,,,,,
"Busca: ""crypto wallet""",30,Pockie Wallet - Crypto Wallet,com.pilab.pockie,PiLab Technology,app-delivery@pi-lab.io,https://www.pockie.io/,Finanças,4.428571,2208,7,10.000+,10000,22989,1,0,BRL,0,0,,Classificação Livre,24 de jul. de 2023,1754464046,1.4.10,,"Carteira: Bitcoin, Ethereum, NFT",https://play.google.com/store/apps/details?id=com.pilab.pockie&hl=pt&gl=br,100,25,67,pequeno/indie,,,,,,,,,,,,,
"Busca: ""crypto wallet""",13,Criptomoedas e Bitcoin: Paybis,com.paybis,PAYBIS,support@paybis.com,https://paybis.com/contacts/,Finanças,4.65,11604,44,500.000+,500000,725969,1,0,BRL,0,0,,Classificação Livre,6 de set. de 2021,1759824559,1.6.20,,"Comprar Bitcoin BTC, USDT, Solana, Dogecoin e Criptomoedas com Carteira Cripto",https://play.google.com/store/apps/details?id=com.paybis&hl=pt&gl=br,84,39,66,pequeno/indie,,,,,,,,,,,,,
"Busca: ""crypto wallet""",27,ECOIN: Cripto & Bitcoin Wallet,org.ecoinwallet,Ecoin Ecosystem LTDA,support@ecoinwallet.org,https://ecoinwallet.org,Finanças,4.685185,132,44,10.000+,10000,11942,1,0,BRL,0,0,,Classificação Livre,21 de jan. de 2024,1778879181,1.8.7,,"Sua carteira cripto segura que suporta: BTC, ETH, SOL, BNB, XLM. NFT, Dapps etc.",https://play.google.com/store/apps/details?id=org.ecoinwallet&hl=pt&gl=br,100,50,63,pequeno/indie,,,,,,,,,,,,,
"Busca: ""crypto wallet""",28,"Simple:  Сrypto BTC, USDC",app.simple.com,Simple Europe,hello@simple.app,https://simple.app/,Finanças,4.84,110203,166,1.000.000+,1000000,1816699,1,0,BRL,0,0,,Classificação Livre,10 de fev. de 2022,1784009695,3.28.6,,"Carteira simples. Armazene criptomoedas com segurança: Bitcoin (BTC), USDC, ETH, BNB.",https://play.google.com/store/apps/details?id=app.simple.com&hl=pt&gl=br,39,65,62,crescendo,,,,,,,,,,,,,
"Busca: ""crypto wallet""",15,SafePal: Crypto Wallet BTC NFT,io.safepal.wallet,SafePal Wallet,support@safepal.com,https://www.safepal.com,Finanças,4.821359,140822,752,5.000.000+,5000000,7047677,1,0,BRL,0,1,"R$ 2,69 – R$ 27,99 por item",Classificação Livre,26 de mai. de 2019,1783779316,4.11.5,,Gerencie mais de 10.000 tokens na carteira de criptomoeda mais segura e fácil de usar!,https://play.google.com/store/apps/details?id=io.safepal.wallet&hl=pt&gl=br,19,65,57,crescendo,,,,,,,,,,,,,
"Busca: ""crypto wallet""",5,Midas Kripto: Bitcoin Al Sat,com.getmidas.crypto,Midas Finansal Teknolojiler,bilgi@midaskripto.com,https://www.midaskripto.com/,Finanças,,,,500.000+,500000,578322,1,0,BRL,0,0,,Classificação Livre,23 de jun. de 2026,1784124674,3.5.1,,"Compre e venda criptomoedas como Bitcoin (BTC), ETH e invista em corretoras de criptomoedas.",https://play.google.com/store/apps/details?id=com.getmidas.crypto&hl=pt&gl=br,92,55,54,pequeno/indie,,,,,,,,,,,,,
"Busca: ""crypto wallet""",22,Crypto.com: Onchain Wallet,com.defi.wallet,Crypto.com Onchain Wallet,contact@crypto.com,https://www.crypto.com,Finanças,4.5757575,48893,388,5.000.000+,5000000,5163973,1,0,BRL,0,0,,Classificação Livre,11 de mai. de 2020,1782727978,2.50.4,,Negocie e aposte com segurança milhares de criptomoedas e explore o DeFi com uma carteira de autocustódia.,https://play.google.com/store/apps/details?id=com.defi.wallet&hl=pt&gl=br,49,58,44,normal,,,,,,,,,,,,,
"Busca: ""crypto wallet""",11,Carteira DeFi Bitcoin e Cripto,com.bitcoin.mwallet,Bitcoin.com Developer,wallet@bitcoin.com,https://www.bitcoin.com,Finanças,4.5590553,86443,366,10.000.000+,10000000,14432118,1,0,BRL,1,0,,Classificação Livre,19 de jun. de 2017,1783676337,9.29.3,,"Compre, venda, troque, invista e ganhe criptomoeda. BTC, BCH, ETH e muito mais!",https://play.google.com/store/apps/details?id=com.bitcoin.mwallet&hl=pt&gl=br,49,59,43,normal,,,,,,,,,,,,,
