categoria,rank,title,app_id,developer,developer_email,developer_website,genre,score,ratings,reviews,installs,min_installs,real_installs,free,price,currency,contains_ads,offers_iap,iap_price,content_rating,released,updated,version,android_version,summary,url,indie_score,growth_score,opportunity_score,perfil_detectado,estimated_mau,revenue_monthly_usd_low,revenue_monthly_usd_base,revenue_monthly_usd_high,profit_monthly_usd_base,revenue_monthly_brl_base,profit_monthly_brl_base,financial_confidence,review_count_collected,review_score_avg_recent,review_positive_pct,review_negative_pct,external_sources_used
Negócios · ERP para Pequenos Negócios,14,Controle de Estoque Online,io.controle.estoque,Aleff,aleffbruno@gmail.com,https://nodemailer-mycanlendarionic.onrender.com/,Produtividade,4.79,522,302,10.000+,10000,28985,1,0,BRL,1,1,"R$ 12,99 – R$ 1.099,99 por item",Classificação Livre,21 de jun. de 2024,1783649666,0.0.155,,"App de controle de estoque e produtos: entradas, saídas, código de barras",https://play.google.com/store/apps/details?id=io.controle.estoque&hl=pt&gl=br,100,70,96,pequeno/indie,2663,76.51,273.24,888.03,169.41,1475.5,914.81,média,25,4.68,88.0,0.0,"SerpAPI, Firecrawl"
Personalização · Widgets,21,Temas Celular Ícones Widgets,ac.themes.wallpapers.widgets,App Craze,allappsfeedback@gmail.com,https://appcraze.co/,Personalização,4.8627453,1830,64,100.000+,100000,211061,1,0,BRL,1,1,"R$ 4,89 – R$ 104,99 por item",Classificação Livre,17 de fev. de 2026,1784284464,59.0,,"Personalize seu telefone com ícones, temas e widgets facilmente.",https://play.google.com/store/apps/details?id=ac.themes.wallpapers.widgets&hl=pt&gl=br,100,61,94,pequeno/indie,18165,284.55,1016.24,3302.79,630.07,5487.71,3402.38,média,25,4.76,96.0,4.0,"SerpAPI, Firecrawl"
Personalização · Widgets,11,Material You Widgets,com.appslab.materialyou.widgetspro,AppsLab Co.,support@appslab.co,https://appslab.co/,Personalização,4.73,5461,85,50.000+,50000,78883,0,2.39,BRL,0,1,"R$ 10,99 – R$ 55,99 por item",Classificação Livre,28 de mai. de 2025,1783142890,2.5,,Mais de 300 widgets inspirados no design expressivo do Material You e do Material 3.,https://play.google.com/store/apps/details?id=com.appslab.materialyou.widgetspro&hl=pt&gl=br,100,61,94,pequeno/indie,7702,1701.43,6076.53,19748.71,3767.45,32813.24,20344.21,média,25,4.8,92.0,0.0,"SerpAPI, Firecrawl"
Personalização · Ícones e Temas,4,Temas Celular Ícones Widgets,ac.themes.wallpapers.widgets,App Craze,allappsfeedback@gmail.com,https://appcraze.co/,Personalização,4.8627453,1830,64,100.000+,100000,211061,1,0,BRL,1,1,"R$ 4,89 – R$ 104,99 por item",Classificação Livre,17 de fev. de 2026,1784284464,59.0,,"Personalize seu telefone com ícones, temas e widgets facilmente.",https://play.google.com/store/apps/details?id=ac.themes.wallpapers.widgets&hl=pt&gl=br,100,61,94,pequeno/indie,18165,284.55,1016.24,3302.79,630.07,5487.71,3402.38,média,25,4.76,96.0,4.0,"SerpAPI, Firecrawl"
Negócios · ERP para Pequenos Negócios,9,"Jarbas: PDV, vendas e estoque",com.jarbas.jarbas,Jarbas Software e Servicos,help@jarbas.app,https://jarbas.app,Negócios,4.806667,2273,301,100.000+,100000,104332,1,0,BRL,0,1,"R$ 9,99 – R$ 399,99 por item",Classificação Livre,19 de ago. de 2021,1784137305,2.7.64,,"Melhore seu negócio: estoque, pdv, finanças, pedidos, gestão financeira, venda",https://play.google.com/store/apps/details?id=com.jarbas.jarbas&hl=pt&gl=br,100,61,94,pequeno/indie,10354,1716.05,6128.76,19918.47,3799.83,33095.3,20519.09,média,25,4.48,92.0,8.0,"SerpAPI, Firecrawl"
Negócios · ERP para Pequenos Negócios,8,Estoque Fácil 2.0,rodsoftware.br.com.estoquefacil2,Rodsoftware Desenvolvimento de Sistemas LTDA.,rodrigo.estoquefacil@hotmail.com,,Finanças,4.6931624,11867,6448,100.000+,100000,410820,1,0,BRL,0,1,"R$ 0,99 – R$ 179,00 por item",Classificação Livre,12 de mai. de 2018,1780960919,245.0,,"Controle estoque e vendas sem complicação. Tudo no celular, em minutos.",https://play.google.com/store/apps/details?id=rodsoftware.br.com.estoquefacil2&hl=pt&gl=br,100,60,94,pequeno/indie,36665,2921.91,10435.41,33915.08,6469.95,56351.22,34937.75,alta,25,4.6,88.0,8.0,"SerpAPI, Firecrawl"
Negócios · ERP para Pequenos Negócios,6,"Pedidos, Estoque e Financeiro",com.quardmobile.vendas,Quard Sistemas,suporte@neoquard.com.br,http://vendasmobile.neoquard.com.br,Negócios,4.738983,3872,2551,100.000+,100000,332049,1,0,BRL,0,1,"R$ 1,99 – R$ 131,99 por item",Classificação Livre,31 de dez. de 2014,1784118607,8083,,"Vendas Mobile permite realizar Pedidos, Vendas, Estoque e Controle Financeiro.",https://play.google.com/store/apps/details?id=com.quardmobile.vendas&hl=pt&gl=br,100,62,94,pequeno/indie,35157,1904.17,6800.6,22101.97,4216.38,36723.27,22768.43,média,25,4.48,88.0,12.0,"SerpAPI, Firecrawl"
Personalização · Widgets,13,Widget Studio: Crie Widgets,studio.widgets.android,Olyndo Apps,admin.apps@olyndo.com,https://olyndo.com,Personalização,4.517857,478,17,50.000+,50000,63026,1,0,BRL,1,1,"R$ 6,99 – R$ 112,99 por item",Classificação Livre,16 de jul. de 2025,1777568841,1.3.1,,"Crie widgets personalizados: Foto, Relógio, Clima, Eventos e mais.",https://play.google.com/store/apps/details?id=studio.widgets.android&hl=pt&gl=br,100,57,93,pequeno/indie,5060,119.94,428.35,1392.12,265.57,2313.06,1434.1,média,16,3.62,62.5,31.2,"SerpAPI, Firecrawl"
Negócios · ERP para Pequenos Negócios,5,Controle de Estoque Fácil,com.cristianwdev.estoquefacil,Cristian Correia,suportccapps@gmail.com,https://app-ads-ce234.web.app/,Produtividade,4.85,572,261,10.000+,10000,26258,1,0,BRL,1,1,"R$ 9,90 por item",Classificação Livre,26 de dez. de 2024,1784228460,5.0.9,,"App eficiente para gestão de estoque, rastreie entradas, saídas em tempo real.",https://play.google.com/store/apps/details?id=com.cristianwdev.estoquefacil&hl=pt&gl=br,100,58,93,pequeno/indie,2398,20.12,71.85,233.52,44.55,388.0,240.56,média,25,4.96,100.0,0.0,"SerpAPI, Firecrawl"
Negócios · ERP para Pequenos Negócios,2,Controle de estoque - Kontro,com.br.kontro,Catálogo Virtual e Controle de Estoque - Kontro,oi@kontro.com.br,https://kontro.app,Negócios,4.85,294,210,50.000+,50000,59430,1,0,BRL,0,1,"R$ 39,90 – R$ 589,99 por item",Classificação Livre,27 de abr. de 2024,1782934821,2.9.11,,"Catálogo virtual, controle de vendas & estoque & fiados, PDV, lucro & custo",https://play.google.com/store/apps/details?id=com.br.kontro&hl=pt&gl=br,100,56,93,pequeno/indie,5706,1453.01,5189.31,16865.27,3217.38,28022.3,17373.83,média,25,4.84,96.0,4.0,"SerpAPI, Firecrawl"
