categoria,rank,title,app_id,developer,developer_email,developer_website,genre,score,ratings,reviews,installs,min_installs,real_installs,free,price,currency,contains_ads,offers_iap,iap_price,content_rating,released,updated,version,android_version,summary,url,indie_score,growth_score,opportunity_score,perfil_detectado,estimated_mau,revenue_monthly_usd_low,revenue_monthly_usd_base,revenue_monthly_usd_high,profit_monthly_usd_base,revenue_monthly_brl_base,profit_monthly_brl_base,financial_confidence,review_count_collected,review_score_avg_recent,review_positive_pct,review_negative_pct,external_sources_used
"Busca: ""puzzle""",20,Everyday Puzzles: Mini Games,com.fanatee.keep,"Fanatee, Inc.",ep@fanatee.com,https://fanatee.com,Conhecimentos,4.6374927,79268,2087,5.000.000+,5000000,9556171,1,0,BRL,1,1,"R$ 0,90 – R$ 53,99 por item",Classificação Livre,5 de nov. de 2021,1783369024,13.4.1,,"Vários jogos de palavra em 1 app! Jogue seu favorito: Cruzadinha, Senha, Hashtag",https://play.google.com/store/apps/details?id=com.fanatee.keep&hl=pt&gl=br,49,65,64,crescendo,,,,,,,,,,,,,
"Busca: ""puzzle""",5,Jogos de quebra-cabeças HD,jigsaw.puzzle.free.games,Guru Puzzle Game,jigsaw@fungame.studio,https://jigsaw.gurugame.ai/,Quebra-cabeças,4.8789935,323137,5382,10.000.000+,10000000,40007061,1,0,BRL,1,1,"R$ 7,29 – R$ 704,89 por item",Classificação Livre,24 de abr. de 2020,1783307233,10.4.0-26070145,,Jogo relaxante de quebra-cabeça grátis para adultos: Coleções diárias em HD,https://play.google.com/store/apps/details?id=jigsaw.puzzle.free.games&hl=pt&gl=br,19,65,37,crescendo,,,,,,,,,,,,,
"Busca: ""puzzle""",22,Royal Kingdom,com.dreamgames.royalkingdom,"Dream Games, Ltd.",royalkingdom@dreamgames.com,https://www.dreamgames.com,Quebra-cabeças,4.7786922,2435573,10389,50.000.000+,50000000,97851465,1,0,BRL,0,1,"R$ 6,90 – R$ 599,90 por item",Classificação Livre,20 de nov. de 2024,1783699809,31718,,Participe da gloriosa aventura de quebra-cabeças match 3 do Rei Richard!,https://play.google.com/store/apps/details?id=com.dreamgames.royalkingdom&hl=pt&gl=br,0,57,30,gigante,,,,,,,,,,,,,
"Busca: ""puzzle""",23,Quebra-cabeça Mágico: Jogos HD,com.bandagames.mpuzzle.gp,ZiMAD,support_mjp@zimad.com,https://www.zimad.com/,Quebra-cabeças,4.635294,798258,16974,100.000.000+,100000000,110168075,1,0,BRL,1,1,"R$ 4,79 – R$ 729,99 por item",Classificação Livre,24 de fev. de 2014,1784040289,Varies with device,,Jogo de puzzles relaxantes para todas as idades,https://play.google.com/store/apps/details?id=com.bandagames.mpuzzle.gp&hl=pt&gl=br,0,45,27,gigante,,,,,,,,,,,,,
"Busca: ""puzzle""",21,Amaze GO! - Seta Quebra-cabeça,com.oakever.arrows,Oakever Games,support@oakevergames.com,https://oakevergames.com,Quebra-cabeças,4.77973,163253,2476,50.000.000+,50000000,75550629,1,0,BRL,1,0,,Classificação 12 anos,9 de fev. de 2026,1784303933,1.21.2,,"Toque para limpar o tabuleiro, resolva enigmas e escape do labirinto!",https://play.google.com/store/apps/details?id=com.oakever.arrows&hl=pt&gl=br,0,46,27,gigante,,,,,,,,,,,,,
"Busca: ""puzzle""",19,Arrows – Quebra-Cabeça de Fuga,com.ecffri.arrows,Lessmore GmbH,arrows@lessmore.games,https://lessmore.games/,Quebra-cabeças,4.8090754,1669911,5695,50.000.000+,50000000,98157230,1,0,BRL,1,1,"R$ 3,69 – R$ 99,00 por item",Classificação Livre,30 de ago. de 2025,1783689171,0.20.1,,Desvende o labirinto de setas neste relaxante jogo de lógica e raciocínio!,https://play.google.com/store/apps/details?id=com.ecffri.arrows&hl=pt&gl=br,0,45,27,gigante,,,,,,,,,,,,,
"Busca: ""puzzle""",18,Homescapes,com.playrix.homescapes,Playrix,homescapes@playrix.com,https://www.playrix.com/homescapes/index.html,Casuais,4.8053374,13330643,217477,500.000.000+,500000000,518374076,1,0,BRL,0,1,"R$ 1,59 – R$ 1.099,90 por item",Classificação 18 anos,19 de set. de 2017,1784307856,9.0.101,,Ajude o Austin a reformar sua casa e conclua desafios de agrupar 3 pelo caminho!,https://play.google.com/store/apps/details?id=com.playrix.homescapes&hl=pt&gl=br,0,46,27,gigante,,,,,,,,,,,,,
"Busca: ""puzzle""",17,Tile Explorer® - Combinação,com.oakever.tiletrip,Oakever Games,support@oakevergames.com,https://oakevergames.com/,Quebra-cabeças,4.8434258,2125315,16569,100.000.000+,100000000,241447163,1,0,BRL,1,1,"R$ 4,90 – R$ 259,99 por item",Classificação Livre,17 de mai. de 2024,1784126394,1.91.0,,Jogo grátis para combinar peças de forma relaxante e divertida. Baixe agora!,https://play.google.com/store/apps/details?id=com.oakever.tiletrip&hl=pt&gl=br,0,45,27,gigante,,,,,,,,,,,,,
"Busca: ""puzzle""",16,Words Of Wonders: Cruzamento,com.fugo.wow,Fugo Games,wow@fugo.com.tr,http://www.fugo.com.tr,Palavras,4.875193,6365063,79076,100.000.000+,100000000,468803486,1,0,BRL,1,1,"R$ 5,49 – R$ 599,99 por item",Classificação 14 anos,10 de abr. de 2018,1784326620,5.7.4,,"Jogue essas palavras cruzadas, conecte letras para resolver o quebra-cabeça!",https://play.google.com/store/apps/details?id=com.fugo.wow&hl=pt&gl=br,0,46,27,gigante,,,,,,,,,,,,,
"Busca: ""puzzle""",15,Gardenscapes,com.playrix.gardenscapes,Playrix,gardenscapes@playrix.com,https://www.playrix.com/gardenscapes/index.html,Casuais,4.805655,13289988,366134,500.000.000+,500000000,599797361,1,0,BRL,0,1,"R$ 1,79 – R$ 549,90 por item",Classificação 18 anos,24 de ago. de 2016,1783419577,9.7.5,,Crie seu jardim e resolva quebra-cabeças de agrupar 3 neste jogo de renovação!,https://play.google.com/store/apps/details?id=com.playrix.gardenscapes&hl=pt&gl=br,0,45,27,gigante,,,,,,,,,,,,,
